		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
011101111  230  271  236  222  253  237  258  267  9.727749 0.284657 SUCCESS  72
011111111  273  256  245  263  262  255  228  232  7.184299 0.516885 SUCCESS  73
100000000  239  238  223  260  265  255  237  223  9.268242 0.320175 SUCCESS  74
100010000  263  233  265  253  269  228  250  240  6.773018 0.561309 SUCCESS  75
100100000  265  251  236  240  223  272  229  241  9.332501 0.315028 SUCCESS  76
100101000  279  245  256  227  269  250  249  260  7.836582 0.449594 SUCCESS  77
100110000  251  266  245  251  270  227  230  245  6.770949 0.561535 SUCCESS  78
100111000  245  253  267  270  239  251  242  243  3.964905 0.860276 SUCCESS  79
101000000  230  247  228  262  256  267  239  248  6.149309 0.630511 SUCCESS  80
101000100  243  253  284  231  262  239  269  253  9.148000 0.329965 SUCCESS  81
101001000  233  270  247  276  272  229  263  265 11.149067 0.193395 SUCCESS  82
101001100  244  255  241  220  243  232  249  257  6.053632 0.641224 SUCCESS  83
101010000  250  236  239  257  258  260  265  258  3.391491 0.907446 SUCCESS  84
101010100  273  222  219  275  225  260  243  246 15.257996 0.054319 SUCCESS  85
101011000  258  271  244  277  270  261  229  265 10.175232 0.252942 SUCCESS  86
101011100  229  246  250  250  229  260  238  246  4.784364 0.780355 SUCCESS  87
101100000  253  274  197  286  264  243  266  241 21.815345 0.005270 FAILURE  88
101100100  258  233  244  252  238  249  229  230  5.696784 0.681154 SUCCESS  89
101101000  250  238  252  243  284  241  266  221 10.471055 0.233507 SUCCESS  90
101101100  228  252  239  277  261  241  241  250  6.705269 0.568740 SUCCESS  91
101110000  246  228  255  269  234  272  276  231 11.019257 0.200610 SUCCESS  92
101110100  236  265  263  278  234  254  254  246  6.946400 0.542427 SUCCESS  93
101111000  267  247  261  280  264  241  259  229  8.769172 0.362141 SUCCESS  94
101111100  263  245  223  220  236  265  242  260  9.956857 0.268067 SUCCESS  95
110000000  240  260  255  260  247  239  249  214  7.244032 0.510547 SUCCESS  96
110000010  259  278  257  266  269  240  281  260 11.152040 0.193232 SUCCESS  97
110000100  278  235  262  245  265  271  236  236  9.254796 0.321260 SUCCESS  98
110001000  276  235  257  265  251  250  243  256  5.221503 0.733660 SUCCESS  99
110001010  263  245  245  262  249  228  225  244  6.238263 0.620562 SUCCESS 100
110010000  267  237  232  222  244  287  250  240 12.703168 0.122479 SUCCESS 101
110010010  221  251  241  232  233  245  248  233  7.658287 0.467541 SUCCESS 102
110010100  264  239  264  244  283  254  248  249  6.869729 0.550751 SUCCESS 103
110011000  244  264  240  253  274  224  231  254  8.148566 0.419094 SUCCESS 104
110011010  245  245  235  242  240  235  264  266  4.613697 0.797953 SUCCESS 105
110100000  243  251  257  257  256  257  260  258  1.647588 0.989978 SUCCESS 106
110100010  236  264  255  240  283  242  281  225 13.474659 0.096528 SUCCESS 107
110100100  227  258  249  286  233  254  259  258  9.684566 0.287867 SUCCESS 108
110101000  242  261  249  238  266  253  268  267  5.003644 0.757187 SUCCESS 109
110101010  269  232  238  262  237  287  235  250 11.321156 0.184158 SUCCESS 110
110101100  275  250  264  255  259  271  243  267  7.069228 0.529182 SUCCESS 111
110110000  255  275  221  264  254  253  258  246  7.417543 0.492324 SUCCESS 112
110110010  252  237  251  272  263  274  235  251  6.744315 0.564454 SUCCESS 113
110110100  243  234  249  244  263  252  255  249  2.236905 0.972874 SUCCESS 114
110111000  257  260  263  257  246  274  270  243  5.834481 0.665766 SUCCESS 115
110111010  231  252  259  285  233  262  246  241  9.107531 0.333306 SUCCESS 116
110111100  251  245  257  263  254  231  248  236  3.394853 0.907195 SUCCESS 117
111000000  223  260  283  267  243  232  263  240 11.788808 0.160878 SUCCESS 118
111000010  272  232  253  257  241  274  235  228  9.233592 0.322975 SUCCESS 119
111000100  264  230  239  262  266  248  250  243  4.840994 0.774428 SUCCESS 120
111000110  266  257  245  254  239  249  241  267  3.469455 0.901547 SUCCESS 121
111001000  264  236  228  233  233  239  259  232  8.182182 0.415880 SUCCESS 122
111001010  242  247  256  244  262  253  238  233  3.021196 0.933020 SUCCESS 123
111001100  251  261  231  230  251  200  247  252 14.044711 0.080607 SUCCESS 124
111010000  228  257  270  278  250  277  249  255 10.235871 0.248860 SUCCESS 125
111010010  234  274  247  289  226  245  267  243 13.660711 0.091049 SUCCESS 126
111010100  244  239  244  226  259  245  255  250  3.718731 0.881567 SUCCESS 127
111010110  260  261  252  228  258  271  249  247  5.067515 0.750336 SUCCESS 128
111011000  238  264  230  249  252  230  250  224  7.526020 0.481082 SUCCESS 129
111011010  220  261  273  263  240  258  263  253  8.531143 0.383376 SUCCESS 130
111011100  248  261  283  265  236  258  269  226 10.912073 0.206731 SUCCESS 131
111100000  241  269  270  248  266  256  257  261  5.420485 0.711833 SUCCESS 132
111100010  271  245  255  260  257  234  240  247  4.159232 0.842479 SUCCESS 133
111100100  235  233  243  231  262  219  269  238 10.475063 0.233252 SUCCESS 134
111100110  232  245  239  229  247  214  253  262  9.791232 0.279986 SUCCESS 135
111101000  249  251  257  251  287  291  259  242 13.445309 0.097419 SUCCESS 136
111101010  254  247  244  234  243  257  255  273  4.010028 0.856218 SUCCESS 137
111101100  240  266  221  234  230  264  234  226 11.908792 0.155320 SUCCESS 138
111101110  245  230  256  252  229  249  272  248  5.769188 0.673068 SUCCESS 139
111110000  257  246  257  254  226  288  243  256  9.250529 0.321605 SUCCESS 140
111110010  250  235  245  248  248  216  241  217 10.678053 0.220617 SUCCESS 141
111110100  241  281  257  253  256  269  265  255  7.237956 0.511190 SUCCESS 142
111110110  233  264  246  253  249  258  254  247  2.482949 0.962521 SUCCESS 143
111111000  249  230  243  275  243  285  234  248 10.795321 0.213568 SUCCESS 144
111111010  244  273  239  229  258  261  252  251  5.449834 0.708591 SUCCESS 145
111111100  262  253  241  266  261  272  215  242  9.865059 0.274625 SUCCESS 146
111111110  273  256  245  263  262  255  228  232  7.184299 0.516885 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  240  258  237  243  250  264  233  278  6.831200 0.554950 SUCCESS   0
000000011  263  258  213  262  239  277  243  270 12.601543 0.126315 SUCCESS   1
000000101  270  239  250  241  271  254  233  241  5.912186 0.657068 SUCCESS   2
000000111  238  243  239  276  225  305  261  266 20.764065 0.007801 FAILURE   3
000001001  251  281  246  260  280  244  263  258  9.307418 0.317030 SUCCESS   4
000001011  287  248  258  251  240  264  229  234 10.059386 0.260883 SUCCESS   5
000001101  253  236  236  259  237  248  238  247  3.337059 0.911461 SUCCESS   6
000001111  241  226  252  275  221  266  251  236 10.670295 0.221089 SUCCESS   7
000010001  210  285  233  251  256  288  250  244 19.162384 0.014015 SUCCESS   8
000010011  260  272  226  250  272  237  275  243 10.294182 0.244982 SUCCESS   9
000010101  268  265  226  255  243  256  262  243  5.910505 0.657256 SUCCESS  10
000010111  254  260  259  260  242  258  254  242  2.093131 0.978023 SUCCESS  11
000011001  256  246  234  259  251  230  241  268  4.942230 0.763732 SUCCESS  12
000011011  243  236  225  241  254  242  242  271  6.349067 0.608193 SUCCESS  13
000011101  246  260  245  247  254  230  245  258  2.708048 0.951323 SUCCESS  14
000011111  246  241  254  267  241  244  257  224  5.143539 0.742130 SUCCESS  15
000100011  236  274  224  222  250  279  249  242 12.979984 0.112540 SUCCESS  16
000100101  236  275  279  240  255  252  284  252 12.218836 0.141704 SUCCESS  17
000100111  268  245  246  276  273  282  247  244 10.929010 0.205754 SUCCESS  18
000101001  240  222  272  235  255  254  226  255  9.241737 0.322316 SUCCESS  19
000101011  256  264  246  279  246  238  246  255  5.341099 0.720574 SUCCESS  20
000101101  281  236  257  259  242  258  257  225  8.644921 0.373129 SUCCESS  21
000101111  251  284  249  251  255  243  260  236  6.329802 0.610341 SUCCESS  22
000110011  270  238  269  251  237  268  256  261  6.444226 0.597601 SUCCESS  23
000110101  250  252  256  252  236  252  251  247  1.050384 0.997910 SUCCESS  24
000110111  259  247  234  250  239  252  247  256  2.132824 0.976667 SUCCESS  25
000111001  256  236  200  243  261  303  265  271 26.388566 0.000901 FAILURE  26
000111011  276  252  236  223  226  242  258  233 10.741923 0.216755 SUCCESS  27
000111101  239  255  251  239  234  261  238  234  4.317228 0.827428 SUCCESS  28
000111111  239  246  261  266  242  233  256  235  4.664121 0.792798 SUCCESS  29
001000011  256  218  220  261  270  271  259  261 12.927232 0.114378 SUCCESS  30
001000101  241  265  270  250  260  278  236  264  8.208558 0.413367 SUCCESS  31
001000111  240  247  214  220  251  260  246  236 10.820533 0.212077 SUCCESS  32
001001011  223  273  272  235  250  250  269  257  9.838295 0.276559 SUCCESS  33
001001101  253  246  254  231  272  238  232  258  5.864735 0.662380 SUCCESS  34
001001111  259  268  246  249  267  247  246  265  3.982101 0.858735 SUCCESS  35
001010011  224  241  245  238  258  243  242  250  4.555903 0.803814 SUCCESS  36
001010101  231  255  236  271  255  255  236  267  6.446812 0.597313 SUCCESS  37
001010111  240  275  233  281  242  238  258  266 10.360121 0.240654 SUCCESS  38
001011011  279  235  246  287  227  263  251  259 13.373939 0.099615 SUCCESS  39
001011101  262  252  272  259  243  266  249  235  5.151814 0.741234 SUCCESS  40
001011111  250  264  275  248  272  221  240  248  9.327976 0.315388 SUCCESS  41
001100101  237  229  264  276  276  214  232  239 16.127362 0.040593 SUCCESS  42
001100111  272  253  254  248  237  263  275  279  9.596776 0.294475 SUCCESS  43
001101011  233  225  239  245  245  243  249  268  6.029584 0.643918 SUCCESS  44
001101101  251  226  269  216  267  227  233  264 14.048590 0.080508 SUCCESS  45
001101111  261  247  248  239  251  255  250  252  1.179547 0.996840 SUCCESS  46
001110101  237  267  252  245  273  232  247  274  7.967943 0.436608 SUCCESS  47
001110111  249  264  267  240  209  266  260  234 11.910085 0.155261 SUCCESS  48
001111011  258  282  217  256  239  260  254  240 10.551087 0.228455 SUCCESS  49
001111101  250  242  255  260  247  243  257  262  1.822521 0.985978 SUCCESS  50
001111111  267  251  265  286  265  244  243  266  9.845794 0.276016 SUCCESS  51
010000011  216  233  253  269  228  206  210  259 24.460420 0.001918 FAILURE  52
010000111  279  226  226  272  260  260  239  243 11.779758 0.161304 SUCCESS  53
010001011  237  277  247  265  220  255  247  244  8.695733 0.368610 SUCCESS  54
010001111  217  243  229  256  256  254  244  254  7.106077 0.525232 SUCCESS  55
010010011  246  267  296  244  265  240  229  271 15.166844 0.055981 SUCCESS  56
010010111  250  257  277  240  265  231  254  255  6.230505 0.621429 SUCCESS  57
010011011  267  249  255  225  248  245  236  274  7.203046 0.514893 SUCCESS  58
010011111  246  239  276  277  280  248  262  255 10.829972 0.211521 SUCCESS  59
010100011  245  255  246  232  243  231  254  221  6.846198 0.553314 SUCCESS  60
010100111  244  254  251  234  269  232  251  257  4.318392 0.827315 SUCCESS  61
010101011  243  256  250  262  240  259  217  259  6.535248 0.587501 SUCCESS  62
010101111  226  260  255  271  241  249  261  253  5.604081 0.691483 SUCCESS  63
010110011  267  259  248  232  249  227  258  239  5.843402 0.664768 SUCCESS  64
010110111  258  258  264  259  259  256  232  251  3.509147 0.898479 SUCCESS  65
010111011  240  227  248  253  238  252  250  245  3.365891 0.909345 SUCCESS  66
010111111  240  265  261  227  252  236  274  269  8.741244 0.364592 SUCCESS  67
011000111  230  247  232  238  255  277  259  264  7.894376 0.443855 SUCCESS  68
011001111  277  277  246  261  221  274  257  265 13.605503 0.092645 SUCCESS  69
011010111  249  235  255  257  261  264  262  256  3.302537 0.913963 SUCCESS  70
011011111  269  252  260  228  251  250  247  250  3.968655 0.859940 SUCCESS  71
011101111  239  255  252  255  226  236  250  262  4.510651 0.808367 SUCCESS  72
011111111  256  250  247  245  252  227  242  259  3.091919 0.928457 SUCCESS  73
100000000  240  258  237  243  250  264  233  278  6.831200 0.554950 SUCCESS  74
100010000  215  206  247  259  235  246  239  263 15.635919 0.047898 SUCCESS  75
100100000  251  281  228  243  245  251  214  250 11.650206 0.167506 SUCCESS  76
100101000  255  253  260  266  232  229  252  255  4.898917 0.768323 SUCCESS  77
100110000  248  265  214  244  257  292  253  255 14.103798 0.079100 SUCCESS  78
100111000  231  235  260  268  273  252  237  251  7.088234 0.527144 SUCCESS  79
101000000  262  258  251  233  277  256  263  257  6.134828 0.632132 SUCCESS  80
101000100  257  260  274  231  242  247  242  252  5.077212 0.749293 SUCCESS  81
101001000  230  249  254  248  267  276  270  250  7.395046 0.494670 SUCCESS  82
101001100  229  234  262  243  245  250  273  260  6.387596 0.603901 SUCCESS  83
101010000  247  252  246  232  258  224  253  236  5.363596 0.718101 SUCCESS  84
101010100  238  246  260  238  256  259  263  255  2.960170 0.936832 SUCCESS  85
101011000  247  245  240  275  253  249  237  242  4.144105 0.843893 SUCCESS  86
101011100  269  288  251  284  238  251  248  282 17.122400 0.028859 SUCCESS  87
101100000  245  248  237  248  218  252  251  263  5.787418 0.671030 SUCCESS  88
101100100  252  247  229  227  286  234  228  257 12.688299 0.123034 SUCCESS  89
101101000  229  235  276  218  251  253  246  237 10.588711 0.226110 SUCCESS  90
101101100  241  223  272  268  202  248  248  240 16.666125 0.033780 SUCCESS  91
101110000  270  276  246  266  230  264  263  256  8.900404 0.350767 SUCCESS  92
101110100  241  275  282  271  231  248  264  240 11.723774 0.163960 SUCCESS  93
101111000  272  275  255  290  236  244  293  252 19.953139 0.010515 SUCCESS  94
101111100  255  237  271  251  262  269  233  246  5.985754 0.648828 SUCCESS  95
110000000  247  256  223  269  249  270  232  273  9.886651 0.273072 SUCCESS  96
110000010  283  245  235  251  220  262  263  250 10.563887 0.227655 SUCCESS  97
110000100  227  249  241  254  259  252  254  237  3.707741 0.882483 SUCCESS  98
110001000  222  213  245  247  257  264  240  265 11.400671 0.180013 SUCCESS  99
110001010  221  246  259  280  239  210  238  254 15.380048 0.052164 SUCCESS 100
110010000  268  248  222  240  255  238  254  241  6.110651 0.634839 SUCCESS 101
110010010  245  262  253  252  268  246  255  237  2.964695 0.936554 SUCCESS 102
110010100  229  265  231  261  237  236  255  251  6.362901 0.606651 SUCCESS 103
110011000  263  236  216  243  248  291  224  250 16.260275 0.038803 SUCCESS 104
110011010  269  230  251  244  243  222  261  271  9.072105 0.336250 SUCCESS 105
110100000  272  258  254  248  259  256  252  254  2.923709 0.939054 SUCCESS 106
110100010  231  264  268  222  234  228  223  242 13.219952 0.104503 SUCCESS 107
110100100  247  287  249  247  245  272  264  258  8.933244 0.347959 SUCCESS 108
110101000  267  263  234  254  250  209  261  239 10.973487 0.203206 SUCCESS 109
110101010  250  247  274  229  241  263  244  247  5.464832 0.706933 SUCCESS 110
110101100  253  243  217  241  274  237  239  244  8.805891 0.358935 SUCCESS 111
110110000  237  260  237  260  232  254  258  233  5.089366 0.747983 SUCCESS 112
110110010  250  247  239  225  260  249  243  249  3.743556 0.879488 SUCCESS 113
110110100  255  239  288  231  250  250  246  263  8.840283 0.355948 SUCCESS 114
110111000  241  259  242  251  256  253  249  233  2.323143 0.969469 SUCCESS 115
